index,name,label,f_count,f_views,g_results,g_reviews,g_rating,t_reviews,t_rating,w_views_nl,w_views_en,w_edits,w_languages,geometry,g_url,t_url,w_url,n_f_count,n_f_views,n_g_results,n_g_reviews,n_g_rating,n_t_reviews,n_t_rating,n_w_views_nl,n_w_views_en,n_w_edits,n_w_languages
88,Huis Marseille,Museum,120,54036,2640000,918,4.3,176,4.0,11996,8051,56,3,POINT (4.8848072 52.3676384),"https://www.google.nl/maps/place/Huis+Marseille,+Museum+for+Photography/@52.3676411,4.8826352,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c27d7a123b:0xcf3e6109091b796b!8m2!3d52.3676384!4d4.8848072",https://www.tripadvisor.nl/Attraction_Review-g188590-d5288543-Reviews-Huis_Marseille_Museum_for_Photography-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjy__Wpx771AhXL4KQKHc-yAAoQFnoECAkQAg&usg=AOvVaw0PVucjgzqcAkroNlBSra26,https://nl.wikipedia.org/wiki/Huis_Marseille,0.19933554817275748,0.14313110550740607,0.01375,0.013984096517685769,0.86,0.002753011105897075,0.8,0.024013516110434948,0.0008578759264841568,0.037308461025982675,0.2727272727272727
89,Huis met de Kabouters,Monument of Gebouw,9,3105,80600,41,4.3,18,4.0,7997,5878,31,3,POINT (4.9042789 52.3559517),"https://www.google.nl/maps/place/Huis+met+de+Kabouters/@52.3559327,4.9021087,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609901f6be2cf:0x405f36634c883150!8m2!3d52.3559517!4d4.9042789",https://www.tripadvisor.nl/Attraction_Review-g188590-d3724592-Reviews-House_with_the_Gnomes-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjNyNXbxr71AhWhMewKHZjsAFQQFnoECAoQAg&usg=AOvVaw066TiPSFeyJnJhufxqd3Nk,https://nl.wikipedia.org/wiki/Huis_met_de_Kabouters,0.014950166112956811,0.008224555529656079,0.0004197916666666667,0.0006245620449075343,0.86,0.0002815579540122008,0.8,0.016008343475754278,0.0006263314738385137,0.020652898067954697,0.2727272727272727
90,Huiszittenweduwenhof,Monument of Gebouw,33,6884,2110,6,4.5,9,3.5,9009,892,76,1,POINT (4.8821118 52.3788789),"https://www.google.nl/maps/place/Coöperatieve+Vereniging+%22Karthuizerhof%22+BA/@52.3788822,4.8799231,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609d016af226d:0xf0c447c75478c7c3!8m2!3d52.3788789!4d4.8821118",https://www.tripadvisor.nl/Attraction_Review-g188590-d3724757-Reviews-Karthuizerhof-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwip1qLMxr71AhVFgv0HHW2gAL0QFnoECAIQAg&usg=AOvVaw0lwGpI61MAKiDGR51rFacI,https://nl.wikipedia.org/wiki/Huiszittenweduwenhof,0.054817275747508304,0.01823440910343074,1.0989583333333334e-05,9.139932364500503e-05,0.9,0.0001407789770061004,0.7,0.018034158606111076,9.504723965021337e-05,0.05063291139240506,0.09090909090909091
91,Jeugdtheater De Krakeling,Monument of Gebouw,45,11123,19800,234,4.4,2,4.0,5068,2296,31,1,POINT (4.8735528 52.3861832),"https://www.google.nl/maps/place/Theater+De+Krakeling/@52.3861865,4.8713641,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e7915ca581:0x26cbf0ad19cd45cc!8m2!3d52.3861832!4d4.8735528",https://www.tripadvisor.nl/Attraction_Review-g188590-d245200-Reviews-De_Krakeling-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjfoI7jxr71AhUOPewKHTuYCZEQFnoECAUQAg&usg=AOvVaw0hrntuj9eo1_LsEbIJnaRb,https://nl.wikipedia.org/wiki/Jeugdtheater_De_Krakeling,0.07475083056478406,0.02946271534826556,0.000103125,0.003564573622155196,0.8800000000000001,3.128421711246676e-05,0.8,0.010145090000640573,0.00024465074241803803,0.020652898067954697,0.09090909090909091
92,Johan Cruijff ArenA,Monument of Gebouw,41,5777,1630000,28005,4.4,1365,4.5,184052,433884,1501,11,POINT (4.9419641 52.3143713),"https://www.google.nl/maps/place/Johan+Cruijff+ArenA/@52.3143746,4.9397754,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60b964b718393:0x7419d4c50fc7fcc3!8m2!3d52.3143713!4d4.9419641",https://www.tripadvisor.nl/Attraction_Review-g188590-d245166-Reviews-Johan_Cruyff_Arena-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwis79fZxb71AhXnsaQKHYjHAGUQFnoECAIQAg&usg=AOvVaw0ZnHZCECVD2c33-69q53ss,https://nl.wikipedia.org/wiki/Johan_Cruijff_ArenA,0.0681063122923588,0.015302176262422919,0.008489583333333333,0.42660634311306095,0.8800000000000001,0.021351478179258563,0.9,0.36843411696880407,0.04623259700492509,1.0,1.0
93,Joods Museum ,Museum,105,91356,4020000,1303,4.3,1046,4.5,395,42728,104,11,POINT (4.9038155 52.3671182),"https://www.google.nl/maps/place/Joods+Historisch+Museum/@52.3671215,4.9016268,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bd998df0a3:0x2eb4ca50f4987c7d!8m2!3d52.3671182!4d4.9038155",https://www.tripadvisor.nl/Attraction_Review-g188590-d189396-Reviews-Joods_Historisch_Museum-Amsterdam_North_Holland_Province.html,https://nl.wikipedia.org/wiki/Joods_Museum_(Nederland),0.1744186046511628,0.24198470047254772,0.0209375,0.01984888645157359,0.86,0.016361645549820114,0.9,0.0007907084747934149,0.004552890645486902,0.06928714190539641,1.0
94,Kalverpassage,Monument of Gebouw,327,189337,10100,2341,4.0,50,3.5,2307,10366,26,3,POINT (4.8913889 52.3675),"https://www.google.nl/maps/place/Kalverpassage/@52.3675033,4.8892002,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c02d635b8d:0x37a7f4783910356!8m2!3d52.3675!4d4.8913889",https://www.tripadvisor.com/Attraction_Review-g188590-d6211982-Reviews-Kalvertoren_Shoppingcenter-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiSqOT7xb71AhXN8rsIHavlCUkQFnoECAkQAg&usg=AOvVaw0L5NHR91MiQgrZsmLucHNx,https://nl.wikipedia.org/wiki/Kalverpassage,0.5431893687707641,0.5015177682185162,5.260416666666667e-05,0.03566096944215946,0.8,0.000782105427811669,0.7,0.004618137851514957,0.0011045512177288248,0.017321785476349102,0.2727272727272727
95,KattenKabinet,Museum,198,120454,27800,1265,4.0,614,3.5,12329,32275,33,10,POINT (4.8915414 52.3656145),"https://www.google.nl/maps/place/KattenKabinet/@52.3656358,4.8893593,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609ea8c8ca9f5:0xdf3492ee53dcc6f7!8m2!3d52.3656145!4d4.8915414",https://www.tripadvisor.nl/Attraction_Review-g188590-d196104-Reviews-The_Cat_Cabinet-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj_is2ux771AhWJ2aQKHavpB-4QFnoECAEQAg&usg=AOvVaw1SmhX--TRjmHm7BO8GLRXU,https://nl.wikipedia.org/wiki/KattenKabinet,0.3289036544850498,0.31905977834756627,0.00014479166666666666,0.01927002406848856,0.8,0.009604254653527296,0.7,0.024680113381589906,0.0034390691252361395,0.021985343104596936,0.9090909090909091
96,Kerk van Durgerdam,Monument of Gebouw,3,203,44100,63,4.6,1,3.0,3779,9384807,8,1,POINT (4.9881121 52.3783527),"https://www.google.nl/maps/place/Kerk+van+Durgerdam/@52.3783714,4.9860156,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60ed72fbdc5b9:0xbc7a6b5634b7b106!8m2!3d52.3783527!4d4.9881121",https://www.tripadvisor.nl/Attraction_Review-g188590-d21340667-Reviews-Witte_Kapel_Durgerdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjq_ILdxr71AhWOy6QKHafRDM8QFnoECAAQAg&usg=AOvVaw0prItswjOwFUuFWnZHhHPL,https://nl.wikipedia.org/wiki/Kerk_van_Durgerdam,0.0049833887043189366,0.0005377084613591575,0.0002296875,0.0009596928982725527,0.9199999999999999,1.564210855623338e-05,0.6,0.007564778041124848,1.0,0.005329780146568954,0.09090909090909091
97,Kleinste huis van Amsterdam,Monument of Gebouw,236,68746,9090000,565,4.5,266,4.5,16274,22989,28,6,POINT (4.8977044 52.3712062),"https://www.google.nl/maps/place/Salon+de+Thé+(The+Smallest+House+in+Amsterdam)/@52.3712095,4.8955157,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bf3a813ffd:0x53c73734fbb6b676!8m2!3d52.3712062!4d4.8977044",https://www.tripadvisor.nl/Attraction_Review-g188590-d4570596-Reviews-The_Smallest_House_in_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjds_P8xb71AhXvif0HHfFpBp8QFXoECAkQAg&usg=AOvVaw3trHDh6-v1TIcrYVjKLNPY,https://nl.wikipedia.org/wiki/Kleinste_huis_van_Amsterdam,0.3920265780730897,0.1820951028797864,0.04734375,0.008606769643237974,0.9,0.004160800875958079,0.9,0.0325771891614887,0.002449597525021026,0.018654230512991338,0.5454545454545454
98,Koninklijk Concertgebouw,Monument of Gebouw,110,92055,128000,6364,4.7,3058,5.0,79353,224763,333,11,POINT (4.8791459 52.356319),"https://www.google.nl/maps/place/Het+Concertgebouw/@52.3563223,4.8769572,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609faa669a4c3:0x33609466275b91e9!8m2!3d52.356319!4d4.8791459",https://www.tripadvisor.nl/ShowUserReviews-g188590-d189383-r328833964-Concertgebouw-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwju8Zv-xb71AhWmh_0HHS1RAD8QFnoECAEQAg&usg=AOvVaw03XGqs1O1fmVI1rGTmKdG9,https://nl.wikipedia.org/wiki/Koninklijk_Concertgebouw,0.18272425249169436,0.24383621877052827,0.0006666666666666666,0.09694421594613534,0.9400000000000001,0.047833567964961674,1.0,0.15884832810197938,0.023949666732624338,0.22185209860093272,1.0
99,Koninklijk Instituut voor de Tropen,Bioscoop,17,8956,126000,138,4.4,21,4.5,24607,21077,133,4,POINT (4.9206487 52.3627165),"https://www.google.nl/maps/place/KIT+-+Royal+Tropical+Institute/@52.3627405,4.9184403,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6099e2b08f389:0x53396bed2274dbf6!8m2!3d52.3627165!4d4.9206487",https://www.tripadvisor.nl/Attraction_Review-g188590-d245282-Reviews-KIT_Royal_Tropical_Institute-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjXlOX3xr71AhVtMewKHcl0A8cQFnoECAEQAg&usg=AOvVaw3Bx8Ij_JwA0TkBu394lKeR,https://nl.wikipedia.org/wiki/Koninklijk_Instituut_voor_de_Tropen,0.02823920265780731,0.023722743743510414,0.00065625,0.002102184443835116,0.8800000000000001,0.000328484279680901,0.9,0.04925813528921914,0.0022458639799411966,0.08860759493670886,0.36363636363636365
100,Koninklijk Theater Carré,Monument of Gebouw,64,65464,220000,6362,4.7,512,4.5,96074,8777,194,7,POINT (4.9042197 52.362383),"https://www.google.nl/maps/place/Koninklijk+Theater+Carré/@52.3623905,4.902075,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609971f971cc7:0xf61b002738c57aea!8m2!3d52.362383!4d4.9042197",https://www.tripadvisor.nl/Attraction_Review-g188590-d245234-Reviews-Koninklijk_Theater_Carre-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjqlpH_xb71AhXB7rsIHTLEDC0QFnoECAAQAg&usg=AOvVaw3x89tEqCzctcUhUEAnAZQ1,https://nl.wikipedia.org/wiki/Koninklijk_Theater_Carr%C3%A9,0.10631229235880399,0.17340170795278761,0.0011458333333333333,0.09691374950492034,0.9400000000000001,0.00800875958079149,0.9,0.19232031900582922,0.0009352350027017071,0.12924716855429713,0.6363636363636364
101,Kromhout ,Museum,11,3590,296000,74,4.5,11,4.5,29117,0,109,2,POINT (4.9198284 52.3678664),"https://www.google.nl/maps/place/Museum+‘t+Kromhout/@52.367858,4.9176291,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609a067147909:0x948f6ca3e0116871!8m2!3d52.3678664!4d4.9198284",https://www.tripadvisor.nl/Attraction_Review-g188590-d267064-Reviews-Kromhout_Wharf_Werf_T_Kromhout-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjx8p2lx771AhWMDOwKHYSDABoQFnoECAkQAg&usg=AOvVaw3j1qUeG0D4NqT95ZQtfSdv,https://nl.wikipedia.org/wiki/Kromhout_(bedrijf),0.018272425249169437,0.009509228454578203,0.0015416666666666667,0.001127258324955062,0.9,0.0001720631941185672,0.9,0.058286224457113574,0.0,0.072618254497002,0.18181818181818182
102,Leidseplein ,Monument of Gebouw,271,108432,2250000,539,4.6,2256,4.0,40734,95291,156,11,POINT (4.882585 52.3638254),"https://www.google.nl/maps/place/Leidseplein/@52.3638287,4.8803963,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6093e4baf2875:0xe41f9c21007d245!8m2!3d52.3638254!4d4.882585",https://www.tripadvisor.nl/Attraction_Review-g188590-d189382-Reviews-Leiden_Square_Leidseplein-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjU6bCAxr71AhXSUOUKHfD7DL4QFnoECAgQAg&usg=AOvVaw2Dh7HggMFkMx8ZDnQvmxtE,https://nl.wikipedia.org/wiki/Leidseplein_(Amsterdam),0.45016611295681064,0.28721578267042447,0.01171875,0.008210705907442951,0.9199999999999999,0.035288596902862505,0.8,0.08154106079046826,0.010153751696758388,0.1039307128580946,1.0
103,Lloyd Hotel ,Monument of Gebouw,19,5247,15600000,1505,4.0,2541,4.0,23296,1928459,89,3,POINT (4.9351835 52.3741912),"https://www.google.nl/maps/place/Lloyd+Hotel/@52.3743357,4.9326434,17z/data=!3m1!4b1!4m8!3m7!1s0x47c6090fc2ae691d:0x24cfb8dfeeee8ff!5m2!4m1!1i2!8m2!3d52.3741912!4d4.9351835",https://www.tripadvisor.nl/Hotel_Review-g188590-d503506-Reviews-Lloyd_Hotel-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiDjMOBxr71AhWX87sIHU3uBKQQFnoECAUQAg&usg=AOvVaw06qnk_dN9w86ilvni1fo5M,https://nl.wikipedia.org/wiki/Lloyd_Hotel_(hotel),0.03156146179401993,0.013898306880549258,0.08125,0.02292599701428876,0.8,0.03974659784138902,0.8,0.046633783870347834,0.20548733713969825,0.059293804130579615,0.2727272727272727
104,Lyceumbrug,Monument of Gebouw,6,5179,2740,2,5.0,2,4.0,1078,24766,11,1,POINT (4.8653511 52.3506359),"https://www.google.nl/maps/place/Lyceumbrug+(Brug+410)/@52.3506392,4.8631624,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609feaba3bf6b:0x599a16260b1bd9c!8m2!3d52.3506359!4d4.8653511",https://www.tripadvisor.nl/Attraction_Review-g188590-d19071016-Reviews-Lyceumbrug-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiui6SNx771AhXIMewKHWRNDM8QFnoECAMQAg&usg=AOvVaw1W6up9a28u50FnA79UeoA7,https://nl.wikipedia.org/wiki/Lyceumbrug,0.009966777408637873,0.013718187790044712,1.4270833333333334e-05,3.0466441215001674e-05,1.0,3.128421711246676e-05,0.8,0.0021579335084235475,0.0026389461179116415,0.0073284477015323115,0.09090909090909091
105,Magere Brug,Monument of Gebouw,90,77291,412000,5214,4.5,382,4.0,45312,81356,130,11,POINT (4.9024018 52.3635898),"https://www.google.nl/maps/place/Magere+Brug/@52.3635931,4.9002131,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60996f52c2299:0x52640e54bb8e1f93!8m2!3d52.3635898!4d4.9024018",https://www.tripadvisor.nl/Attraction_Review-g188590-d266830-Reviews-Magere_Brug-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjM-MKCxr71AhVoi_0HHflBCz4QFnoECAcQAg&usg=AOvVaw2p4_7eT4BYu3HiIcREBDQ3,https://nl.wikipedia.org/wiki/Magere_Brug,0.14950166112956811,0.2047291856498061,0.0021458333333333334,0.07942601224750936,0.9,0.005975285468481151,0.8,0.09070527192364358,0.008668904965227308,0.0866089273817455,1.0
106,Magna Plaza,Monument of Gebouw,469,272773,8670000,6941,3.9,588,3.5,30264,44935,66,6,POINT (4.890468 52.373621),"https://www.google.nl/maps/place/Magna+Plaza/@52.3736243,4.8882793,17z/data=!3m2!4b1!5s0x47c609c46798c921:0xdc35877652935581!4m5!3m4!1s0x47c609c6968c531d:0x9237b80219a06073!8m2!3d52.373621!4d4.890468",https://www.tripadvisor.nl/Attraction_Review-g188590-d522573-Reviews-Magna_Plaza-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjgm-iDxr71AhUyiv0HHQuuD3QQFnoECAoQAg&usg=AOvVaw1Gi8Y_qDQPIKxK8EQA9l3G,https://nl.wikipedia.org/wiki/Magna_Plaza,0.7790697674418605,0.7225238922675934,0.04515625,0.10573378423666331,0.78,0.009197559831065228,0.7,0.060582281724425084,0.004788057974980199,0.04397068620919387,0.5454545454545454
107,Martin Luther Kingpark,Park of recreatiegebied,4,365,59000,872,4.3,6,3.5,6575,0,28,3,POINT (4.9102053 52.3403749),"https://www.google.nl/maps/place/Martin+Luther+Kingpark/@52.3403782,4.9080166,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60a2be62b1a41:0xa0002c99ccd9ca0a!8m2!3d52.3403749!4d4.9102053",https://www.tripadvisor.nl/ShowUserReviews-g188590-d13992595-r709201623-Martin_Luther_Kingpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwio_MTVx771AhWoiv0HHXydC5EQFnoECAEQAg&usg=AOvVaw2vrZ5cHxNkHdFYZUfDY8k8,https://nl.wikipedia.org/wiki/Martin_Luther_Kingpark,0.006644518272425249,0.0009668157063846919,0.00030729166666666665,0.013283368369740731,0.86,9.385265133740028e-05,0.7,0.013161792966497983,0.0,0.018654230512991338,0.2727272727272727
108,Melkweg,Concertzaal of Theater,200,77338,2010000,6786,4.5,308,4.5,55486,114035,143,10,POINT (4.8811858 52.3647543),"https://www.google.nl/maps/place/Melkweg/@52.3647893,4.8790602,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e87ccba8a3:0x77a62d2e1fcec4e0!8m2!3d52.3647543!4d4.8811858",https://www.tripadvisor.nl/Attraction_Review-g188590-d245244-Reviews-Melkweg-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjmj5GFxr71AhWCh_0HHdjpDcYQFnoECAIQAg&usg=AOvVaw3kT7uBQQQQaxTzCdfp6Oie,https://nl.wikipedia.org/wiki/Melkweg_(Amsterdam),0.33222591362126247,0.2048536797270666,0.01046875,0.10337263504250069,0.9,0.004817769435319881,0.9,0.11107152008199346,0.012151022391829688,0.09526982011992005,0.9090909090909091
109,Molen van Sloten,Museum,4,998,201000,547,4.5,302,4.5,9928,36117,77,2,POINT (4.7922238 52.3415626),"https://www.google.nl/maps/place/Molen+van+Sloten+-+Amsterdam/@52.3415659,4.7900351,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e165cab3d871:0xaca455c58b40bc47!8m2!3d52.3415626!4d4.7922238",https://www.tripadvisor.nl/Attraction_Review-g188590-d3704720-Reviews-Molen_Van_Sloten-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi34v6zx771AhXNDOwKHc2GBpIQFnoECAAQAg&usg=AOvVaw3-5pg14UOHX4rqMzi0_Y9f,https://nl.wikipedia.org/wiki/Molen_van_Sloten,0.006644518272425249,0.002643512534169651,0.001046875,0.008332571672302959,0.9,0.004723916783982481,0.9,0.019873806931010186,0.0038484542090210273,0.051299133910726186,0.18181818181818182
110,Montelbaanstoren,Monument of Gebouw,54,13972,135000,962,4.5,104,4.0,26973,21425,85,11,POINT (4.9056001 52.3720381),"https://www.google.nl/maps/place/Montelbaanstoren/@52.3720139,4.9034391,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bb840e160f:0x41eadc961fb5ba99!8m2!3d52.3720381!4d4.9056001",https://www.tripadvisor.nl/Attraction_Review-g188590-d531469-Reviews-Montelbaanstoren-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj_sMCGxr71AhV7hP0HHWqgDiYQFnoECAIQAg&usg=AOvVaw2NWeB7erEqE59Zd6HnzgPa,https://nl.wikipedia.org/wiki/Montelbaanstoren,0.08970099667774087,0.037009175478375116,0.000703125,0.014654358224415806,0.9,0.0016267792898482715,0.8,0.05399437896355134,0.0022829451900289476,0.056628914057295136,1.0
111,Munttoren,Monument of Gebouw,293,169691,107000,1660,4.5,245,4.0,36401,41227,163,11,POINT (4.89329 52.3670405),"https://www.google.nl/maps/place/Munttoren/@52.3670438,4.8911013,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c01edaa665:0x3d993e16c994ddcb!8m2!3d52.3670405!4d4.89329",https://www.tripadvisor.nl/Attraction_Review-g188590-d266831-Reviews-Munt_Tower_Munttoren-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjl1caHxr71AhURiv0HHZavD1YQFnoECAMQAg&usg=AOvVaw2sF1uaFncrl1ce3-H-6mVc,https://nl.wikipedia.org/wiki/Munttoren_(Amsterdam),0.4867109634551495,0.4494792439236295,0.0005572916666666667,0.02528714620845139,0.9,0.0038323165962771783,0.8,0.07286728909102556,0.004392951288183124,0.10859427048634245,1.0
112,Museum Amsterdam-Noord,Museum,1,54,192000000,44,4.4,8,4.5,2932,63068,26,1,POINT (4.926027 52.3881551),"https://www.google.nl/maps/place/Museum+Amsterdam-Noord/@52.3881908,4.9238269,17z/data=!3m1!4b1!4m5!3m4!1s0x47c608ff933088c3:0x41804d2b629646e9!8m2!3d52.3881551!4d4.926027",https://www.tripadvisor.nl/Attraction_Review-g188590-d3849754-Reviews-Museum_Amsterdam_Noord-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjXydK3x771AhXKsKQKHUGkAi0QFnoECAkQAg&usg=AOvVaw3TIGgOzAW41zRUjjTy-vnt,https://nl.wikipedia.org/wiki/Museum_Amsterdam-Noord,0.0016611295681063123,0.00014303574834184483,1.0,0.0006702617067300369,0.8800000000000001,0.00012513686844986704,0.9,0.005869258855934918,0.0067202234419951315,0.017321785476349102,0.09090909090909091
113,Museum Het Schip,Museum,9,4146,1240000,759,4.5,154,4.5,39434,34370,84,10,POINT (4.873716 52.3905708),"https://www.google.nl/maps/place/Museum+Het+Schip/@52.3905705,4.8715396,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6082ac158505f:0xc8eca9f14c37a0e9!8m2!3d52.3905708!4d4.873716",https://www.tripadvisor.nl/Attraction_Review-g188590-d2226968-Reviews-Museum_Het_Schip-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjFi6PLxr71AhVv_7sIHa2WDZUQFnoECAYQAg&usg=AOvVaw3pKnDB8h5xp0Mx_JrA_Cy6,https://nl.wikipedia.org/wiki/Museum_Het_Schip,0.014950166112956811,0.01098196690046831,0.006458333333333333,0.011562014441093137,0.9,0.0024088847176599406,0.9,0.07893872910127474,0.003662302272172459,0.05596269153897402,0.9090909090909091
114,Museum Ons' Lieve Heer op Solder,Monument of Gebouw,422,269102,739000,2226,4.7,3376,4.5,53325,49264,115,11,POINT (4.8994672 52.375134),"https://www.google.nl/maps/place/Church+in+the+Attic/@52.3751471,4.8972471,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b9ad40ed53:0x7022e56aa94547fc!8m2!3d52.375134!4d4.8994672",https://www.tripadvisor.nl/Attraction_Review-g188590-d190585-Reviews-Museum_Ons_Lieve_Heer_Op_Solder-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiaq5CJxr71AhV457sIHS7DCxcQFnoECAsQAg&usg=AOvVaw1pJDkPeoWQEGBS3mSyHcDi,https://nl.wikipedia.org/wiki/Museum_Ons%27_Lieve_Heer_op_Solder,0.7009966777408638,0.7128001101905024,0.003848958333333333,0.03390914907229686,0.9400000000000001,0.05280775848584389,0.9,0.10674564409711101,0.005249335441847659,0.07661558960692871,1.0
115,Museum Van Loon,Museum,84,62041,2090000,1286,4.4,950,4.0,36700,43695,87,9,POINT (4.8933806 52.3634433),"https://www.google.nl/maps/place/Museum+Van+Loon/@52.3634466,4.8911919,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609eb2e4825ef:0xa34c9c41dcd09833!8m2!3d52.3634433!4d4.8933806",https://www.tripadvisor.nl/Attraction_Review-g188590-d244452-Reviews-Museum_Van_Loon-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiV1rqKxr71AhXSh_0HHT3nC9sQFnoECAsQAg&usg=AOvVaw2G20MlX4cBcXAuKFdRyw3B,https://nl.wikipedia.org/wiki/Museum_Van_Loon,0.13953488372093023,0.16433483079400732,0.010885416666666667,0.01958992170124608,0.8800000000000001,0.01486000312842171,0.8,0.07346582537954006,0.004655929525242235,0.057961359093937376,0.8181818181818182
116,Museum Vrolik,Museum,2,866,55500,481,4.7,130,5.0,14409,13447,31,1,POINT (4.96 52.2941667),"https://www.google.nl/maps/place/Museum+Vrolik/@52.29417,4.9578113,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60b7de6845df3:0xefed8b32a9d9e8a0!8m2!3d52.2941667!4d4.96",https://www.tripadvisor.nl/Attraction_Review-g188590-d3750026-Reviews-Museum_Vrolik-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiw0Iirx771AhWBy6QKHXwgDfMQFnoECAcQAg&usg=AOvVaw3WqWZGpt3mkWz34h_IyaYv,https://nl.wikipedia.org/wiki/Museum_Vrolik,0.0033222591362126247,0.0022938695937784748,0.0002890625,0.007327179112207903,0.9400000000000001,0.0020334741123103394,1.0,0.028843844084299533,0.0014328477932471068,0.020652898067954697,0.09090909090909091
117,Museum Willet-Holthuysen,Museum,187,63228,69200,754,4.5,768,4.5,18868,26002,59,10,POINT (4.899023 52.3655923),"https://www.google.nl/maps/place/Museum+Willet-Holthuysen/@52.3656772,4.8967915,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6099593c078fd:0x382632311efe4926!8m2!3d52.3655923!4d4.899023",https://www.tripadvisor.nl/Attraction_Review-g188590-d189386-Reviews-Willet_Holthuysen_Museum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj00Nqmx771AhVO26QKHWLlB7YQFnoECAAQAg&usg=AOvVaw0sTJHtUD-8aXTg8C95XNET,https://nl.wikipedia.org/wiki/Museum_Willet-Holthuysen,0.3106312292358804,0.16747896844737345,0.00036041666666666665,0.011485848338055632,0.9,0.012013139371187236,0.9,0.037769841778233296,0.0027706483468440003,0.03930712858094604,0.9090909090909091
118,Museumbrug,Monument of Gebouw,213,38347,21400,26,4.7,18,4.5,2327,0,18,1,POINT (4.886324 52.3607866),"https://www.google.nl/maps/place/Museumbrug+(Brug+82)/@52.3607899,4.8841353,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609eea438ac71:0x9ea21e80747c7b56!8m2!3d52.3607866!4d4.886324",https://www.tripadvisor.com/AttractionProductReview-g188590-d13857837-Historic_boat_tour_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjVnLn-xr71AhULLewKHb9hAcsQFnoECAkQAg&usg=AOvVaw0xg9m7orpPSZa-wwo1raeY,https://nl.wikipedia.org/wiki/Museumbrug_(Amsterdam),0.3538205980066445,0.10157392299379119,0.00011145833333333334,0.0003960637357950218,0.9400000000000001,0.0002815579540122008,0.9,0.004658173723656396,0.0,0.011992005329780146,0.09090909090909091
